antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'PhD'}),frozenset({'AI_Low'}),0.19513333333333333,0.33176666666666665,0.0652,0.3341305090536385,1.0071250147301472,1.0,0.0004612644444444425,1.0035500085513938,0.008789788839095194,0.1412172406324453,0.0035374505716144785,0.2653270851306573,PhD,AI_Low
frozenset({'Remote_High'}),frozenset({'AI_Low'}),0.24506666666666665,0.33176666666666665,0.08186666666666667,0.3340587595212188,1.006908749687186,1.0,0.0005617155555555642,1.0034418845315904,0.009088678509337776,0.1653983433227827,0.003430078597124935,0.2904092652222793,Remote_High,AI_Low
frozenset({'Remote_Low'}),frozenset({'AI_Low'}),0.2542,0.33176666666666665,0.08333333333333333,0.3278258589037503,0.9881217489312277,1.0,-0.0010017533333333273,0.9941372220054624,-0.015862636909632293,0.16579348763180585,-0.005897352865141415,0.2895032037410342,Remote_Low,AI_Low
frozenset({'Remote_Med'}),frozenset({'AI_Low'}),0.25003333333333333,0.33176666666666665,0.0822,0.328756165844554,0.9909258490240753,1.0,-0.0007527255555555556,0.9955150413770274,-0.012062912336500364,0.16453162530024018,-0.004505164097539723,0.28826032948110347,Remote_Med,AI_Low
frozenset({'Remote_VHigh'}),frozenset({'AI_Low'}),0.2507,0.33176666666666665,0.08436666666666667,0.3365243983512831,1.014340595854365,1.0,0.0011927633333333465,1.0071709218436875,0.018868077741780852,0.1693769658033862,0.007119865842195533,0.29540979286598623,Remote_VHigh,AI_Low
frozenset({'Risk_High'}),frozenset({'AI_Low'}),0.40023333333333333,0.33176666666666665,0.13023333333333334,0.3253935204464063,0.980790275634702,1.0,-0.002550745555555539,0.9905527942386831,-0.031623285909330286,0.21641832382429513,-0.009537306659740154,0.3589692408823009,Risk_High,AI_Low
frozenset({'AI_Low'}),frozenset({'Risk_High'}),0.33176666666666665,0.40023333333333333,0.13023333333333334,0.39254496131819555,0.980790275634702,1.0,-0.002550745555555539,0.9873433068695556,-0.028475451907917646,0.21641832382429513,-0.012818938501313475,0.3589692408823009,AI_Low,Risk_High
frozenset({'AI_Low'}),frozenset({'Risk_Low'}),0.33176666666666665,0.2974,0.1001,0.3017180749522757,1.014519418131391,1.0,0.001432593333333329,1.0061838561151077,0.021417102376846915,0.18920110887096772,0.006145851056469837,0.31915090028716675,AI_Low,Risk_Low
frozenset({'Risk_Low'}),frozenset({'AI_Low'}),0.2974,0.33176666666666665,0.1001,0.3365837256220578,1.014519418131391,1.0,0.001432593333333329,1.0072609900321001,0.020369515672675306,0.18920110887096772,0.007208648110028144,0.31915090028716675,Risk_Low,AI_Low
frozenset({'Risk_Medium'}),frozenset({'AI_Low'}),0.3023666666666667,0.33176666666666665,0.10143333333333333,0.33546466762209237,1.0111463909035237,1.0,0.001118152222222224,1.005564792081398,0.01580130697739368,0.19041361616920094,0.0055339965412665995,0.32060081567581056,Risk_Medium,AI_Low
frozenset({'AI_Low'}),frozenset({'Risk_Medium'}),0.33176666666666665,0.3023666666666667,0.10143333333333333,0.3057369637295288,1.0111463909035237,1.0,0.001118152222222224,1.0048544958996624,0.016496510885911725,0.19041361616920094,0.004831043618226566,0.32060081567581056,AI_Low,Risk_Medium
frozenset({'Salary_High'}),frozenset({'AI_Low'}),0.25676666666666664,0.33176666666666665,0.0859,0.3345449824743607,1.0083743066644049,1.0,0.0007133788888889075,1.0041750617765641,0.011173826151832902,0.17089992705086543,0.00415770310923438,0.2967309459744455,Salary_High,AI_Low
frozenset({'Salary_Low'}),frozenset({'AI_Low'}),0.246,0.33176666666666665,0.08046666666666667,0.32710027100271005,0.9859347061269268,1.0,-0.001147933333333323,0.9930652436568667,-0.01856902373241782,0.16180709162812523,-0.0069831830158476604,0.284820104354967,Salary_Low,AI_Low
frozenset({'Salary_Med'}),frozenset({'AI_Low'}),0.2513666666666667,0.33176666666666665,0.08403333333333333,0.3343057949874022,1.0076533557341572,1.0,0.0006382522222222187,1.003814256308101,0.010145456291731969,0.16836973218459897,0.0037997630379641104,0.2937981300868891,Salary_Med,AI_Low
frozenset({'Salary_VHigh'}),frozenset({'AI_Low'}),0.24586666666666668,0.33176666666666665,0.08136666666666667,0.33093817787418656,0.9975027967673663,1.0,-0.00020369777777777542,0.9987617156366093,-0.0033086613118215105,0.16395754970446,-0.0012398196126304649,0.2880954327530282,Salary_VHigh,AI_Low
frozenset({'Associate Degree'}),frozenset({'AI_Moderate'}),0.2001,0.3347333333333333,0.06666666666666667,0.33316674995835416,0.9953199062687338,1.0,-0.00031347333333332783,0.9976507119660255,-0.0058440066214094115,0.1423994304022784,-0.002354820184856953,0.2661651316013639,Associate Degree,AI_Moderate
frozenset({'Bachelor’s Degree'}),frozenset({'AI_Moderate'}),0.20486666666666667,0.3347333333333333,0.0686,0.33485193621867876,1.0003543205098948,1.0,2.4297777777779195e-05,1.000178310502283,0.00044545360694796157,0.14564755838641189,0.00017827871331611077,0.2698955956735696,Bachelor’s Degree,AI_Moderate
frozenset({'Diversity_High'}),frozenset({'AI_Moderate'}),0.24963333333333335,0.3347333333333333,0.08393333333333333,0.33622646548270796,1.0044606616691136,1.0,0.00037273555555554505,1.0022494602025078,0.005918243341204234,0.16772130819956035,0.002244411488187141,0.2934866643286872,Diversity_High,AI_Moderate
frozenset({'Diversity_Low'}),frozenset({'AI_Moderate'}),0.2488,0.3347333333333333,0.0835,0.33561093247588425,1.0026217859267603,1.0,0.00021834666666667446,1.0013209114740875,0.00348100391336615,0.16698886740883942,0.0013191689686605705,0.29253161640723113,Diversity_Low,AI_Moderate
frozenset({'Diversity_Med'}),frozenset({'AI_Moderate'}),0.25316666666666665,0.3347333333333333,0.08413333333333334,0.3323238973008559,0.9928019238225131,1.0,-0.000609988888888871,0.9963913100637614,-0.00961466892449097,0.16700853569774365,-0.003621759744178954,0.2918341255076277,Diversity_Med,AI_Moderate
frozenset({'Diversity_VHigh'}),frozenset({'AI_Moderate'}),0.2484,0.3347333333333333,0.08316666666666667,0.3348094471282877,1.000227386362142,1.0,1.8906666666665406e-05,1.0001144240468025,0.00030246762817810296,0.1663444229615308,0.00011441095543797305,0.29163296495032187,Diversity_VHigh,AI_Moderate
frozenset({'Exp_Mid'}),frozenset({'AI_Moderate'}),0.23866666666666667,0.3347333333333333,0.0794,0.33268156424581,0.9938704369024398,1.0,-0.0004896888888888951,0.996925352309195,-0.008035649167845837,0.16072874493927125,-0.0030841303049252977,0.2849426542599295,Exp_Mid,AI_Moderate
frozenset({'AI_Moderate'}),frozenset({'Exp_Senior'}),0.3347333333333333,0.4803,0.16253333333333334,0.48556064528978293,1.0109528321669434,1.0,0.001760913333333336,1.0102259775454898,0.016285450471420687,0.2490932311621967,0.010122465441183236,0.4119801283218989,AI_Moderate,Exp_Senior
frozenset({'Exp_Senior'}),frozenset({'AI_Moderate'}),0.4803,0.3347333333333333,0.16253333333333334,0.33839961135401486,1.0109528321669434,1.0,0.001760913333333336,1.0055415294241057,0.02084696430688308,0.2490932311621967,0.005510990110253835,0.4119801283218989,Exp_Senior,AI_Moderate
frozenset({'Growth_Dec'}),frozenset({'AI_Moderate'}),0.49546666666666667,0.3347333333333333,0.1642,0.33140473627556516,0.990055973737,1.0,-0.0016492088888888645,0.9950215066747167,-0.01951874740677186,0.24654654654654656,-0.005003402732390271,0.41097223469822874,Growth_Dec,AI_Moderate
frozenset({'AI_Moderate'}),frozenset({'Growth_Dec'}),0.3347333333333333,0.49546666666666667,0.1642,0.4905397331208923,0.990055973737,1.0,-0.0016492088888888645,0.9903291112848579,-0.014873013319906444,0.24654654654654656,-0.009765328116624722,0.41097223469822874,AI_Moderate,Growth_Dec
frozenset({'AI_Moderate'}),frozenset({'Growth_Inc'}),0.3347333333333333,0.5045333333333333,0.17053333333333334,0.5094602668791078,1.009765328116625,1.0,0.00164920888888892,1.010043903099202,0.014536860479720743,0.25500947064101287,0.00994402626300032,0.42373119052200636,AI_Moderate,Growth_Inc
frozenset({'Growth_Inc'}),frozenset({'AI_Moderate'}),0.5045333333333333,0.3347333333333333,0.17053333333333334,0.33800211416490494,1.009765328116625,1.0,0.00164920888888892,1.0049377511643383,0.019518747406772508,0.25500947064101287,0.004913489575465902,0.42373119052200636,Growth_Inc,AI_Moderate
frozenset({'High School'}),frozenset({'AI_Moderate'}),0.19666666666666666,0.3347333333333333,0.06606666666666666,0.3359322033898305,1.0035815675856319,1.0,0.0002357777777777792,1.0018053428620044,0.0044424718734167945,0.14197707736389684,0.0018020894726382785,0.2666516225075024,High School,AI_Moderate
frozenset({'Master’s Degree'}),frozenset({'AI_Moderate'}),0.20323333333333332,0.3347333333333333,0.06803333333333333,0.3347547974413646,1.0000641230074625,1.0,4.36222222223448e-06,1.000032264957265,8.047386850965556e-05,0.1447723081288126,3.226391627108505e-05,0.2690005813536239,Master’s Degree,AI_Moderate
frozenset({'PhD'}),frozenset({'AI_Moderate'}),0.19513333333333333,0.3347333333333333,0.06536666666666667,0.3349846258968227,1.000750724646951,1.0,4.9035555555562715e-05,1.0003778748180496,0.0009320319915146155,0.1407247936849659,0.0003777320826075463,0.2651322253164655,PhD,AI_Moderate
frozenset({'Remote_High'}),frozenset({'AI_Moderate'}),0.24506666666666665,0.3347333333333333,0.08143333333333333,0.3322905331882481,0.9927022501142644,1.0,-0.0005986488888888863,0.9963415223738711,-0.009643901086005637,0.16340044144204402,-0.0036719112312134147,0.28778438230812525,Remote_High,AI_Moderate
frozenset({'Remote_Low'}),frozenset({'AI_Moderate'}),0.2542,0.3347333333333333,0.08446666666666666,0.3322842905848413,0.9926836006318701,1.0,-0.0006225466666666679,0.996332207384132,-0.009785732878897203,0.16743755781683628,-0.003681294841906007,0.29231223093273134,Remote_Low,AI_Moderate
frozenset({'Remote_Med'}),frozenset({'AI_Moderate'}),0.25003333333333333,0.3347333333333333,0.0838,0.3351553126249833,1.0012606431736208,1.0,0.0001055088888888972,1.000634703562596,0.0016788158851435116,0.16727659857608623,0.000634300969510971,0.2927519243865805,Remote_Med,AI_Moderate
frozenset({'Remote_VHigh'}),frozenset({'AI_Moderate'}),0.2507,0.3347333333333333,0.08503333333333334,0.33918361919957457,1.0132950185209357,1.0,0.001115686666666671,1.006734527162978,0.017510449972829797,0.16993072208899548,0.006689476700432774,0.2966083401713866,Remote_VHigh,AI_Moderate
frozenset({'Risk_High'}),frozenset({'AI_Moderate'}),0.40023333333333333,0.3347333333333333,0.13546666666666668,0.3384692262846673,1.0111608034793884,1.0,0.0014952288888888943,1.0056473456712411,0.018403181508469455,0.22596608284681685,0.0056156322547359075,0.3715847425986173,Risk_High,AI_Moderate
frozenset({'AI_Moderate'}),frozenset({'Risk_High'}),0.3347333333333333,0.40023333333333333,0.13546666666666668,0.4047002589125673,1.0111608034793886,1.0,0.0014952288888888943,1.0075036578565852,0.016591263898280934,0.22596608284681685,0.00744777232129264,0.3715847425986173,AI_Moderate,Risk_High
frozenset({'Risk_Low'}),frozenset({'AI_Moderate'}),0.2974,0.3347333333333333,0.09836666666666667,0.3307554360008967,0.9881162198791974,1.0,-0.0011830266666666561,0.9940561380003349,-0.01682934987633608,0.18428776618997067,-0.005979402744418241,0.312310599896485,Risk_Low,AI_Moderate
frozenset({'Risk_Medium'}),frozenset({'AI_Moderate'}),0.3023666666666667,0.3347333333333333,0.1009,0.33370080476242975,0.9969153697344048,1.0,-0.00031220222222222427,0.9984503529671299,-0.004415660317478057,0.18817605371130175,-0.0015520521659037666,0.31756739102889464,Risk_Medium,AI_Moderate
frozenset({'AI_Moderate'}),frozenset({'Risk_Medium'}),0.3347333333333333,0.3023666666666667,0.1009,0.3014339772953595,0.9969153697344046,1.0,-0.00031220222222222427,0.9986648515086719,-0.0046294972103268495,0.18817605371130175,-0.001336933496068413,0.31756739102889464,AI_Moderate,Risk_Medium
frozenset({'Salary_High'}),frozenset({'AI_Moderate'}),0.25676666666666664,0.3347333333333333,0.08486666666666667,0.3305205763988057,0.9874145879271232,1.0,-0.0010816955555555396,0.9937074138711138,-0.016860019748643054,0.16751102046187252,-0.00633243351216696,0.2920278643794467,Salary_High,AI_Moderate
frozenset({'Salary_Low'}),frozenset({'AI_Moderate'}),0.246,0.3347333333333333,0.08373333333333334,0.34037940379403797,1.0168673684346883,1.0,0.001388933333333342,1.008559572719803,0.021999442463971484,0.16847753185781356,0.008486928240361727,0.29526438821448564,Salary_Low,AI_Moderate
frozenset({'Salary_Med'}),frozenset({'AI_Moderate'}),0.2513666666666667,0.3347333333333333,0.0849,0.3377536135791009,1.0090229443709446,1.0,0.0007591977777777759,1.004560659458016,0.011944777861846658,0.16939345570630485,0.0045399542726238485,0.29569417384790536,Salary_Med,AI_Moderate
frozenset({'Salary_VHigh'}),frozenset({'AI_Moderate'}),0.24586666666666668,0.3347333333333333,0.08123333333333334,0.3303958785249458,0.9870420589273425,1.0,-0.0010664355555555505,0.9935223594519809,-0.017110275378254606,0.1626727187771177,-0.006519873947871843,0.28653830970660754,Salary_VHigh,AI_Moderate
frozenset({'Associate Degree'}),frozenset({'Exp_Senior'}),0.2001,0.4803,0.09753333333333333,0.48742295518907214,1.014830221089053,1.0,0.001425303333333336,1.0138963600909978,0.018269158217572853,0.16733386709367495,0.013705897997060098,0.34524524121449585,Associate Degree,Exp_Senior
frozenset({'Associate Degree'}),frozenset({'Growth_Dec'}),0.2001,0.49546666666666667,0.09943333333333333,0.49691820756288524,1.0029296438971043,1.0,0.00029045333333332923,1.002885298013245,0.0036518141703682943,0.1667971371057929,0.002876997019460702,0.3488022146533479,Associate Degree,Growth_Dec
frozenset({'Associate Degree'}),frozenset({'Growth_Inc'}),0.2001,0.5045333333333333,0.10066666666666667,0.5030817924371148,0.9971230029805395,1.0,-0.00029045333333331536,0.9970789138451226,-0.0035941091850902962,0.1666758651139688,-0.002929643897103999,0.3513030526667604,Associate Degree,Growth_Inc
frozenset({'Associate Degree'}),frozenset({'Risk_High'}),0.2001,0.40023333333333333,0.0803,0.40129935032483754,1.0026634887769739,1.0,0.00021330999999999434,1.001780550918197,0.0033209319284461356,0.1544131786423947,0.001777386191581529,0.300966157214555,Associate Degree,Risk_High
frozenset({'Associate Degree'}),frozenset({'Risk_Low'}),0.2001,0.2974,0.061,0.30484757621189407,1.0250422871953397,1.0,0.0014902600000000002,1.0107135873472322,0.030541932495660323,0.13974799541809851,0.010600023074144704,0.2549792689398408,Associate Degree,Risk_Low
frozenset({'Bachelor’s Degree'}),frozenset({'Exp_Senior'}),0.20486666666666667,0.4803,0.09866666666666667,0.4816140579238529,1.002735910730487,1.0,0.0002692066666666604,1.0025349026993096,0.0034314319769588523,0.16822961068485365,0.0025284932150335154,0.34352061075108603,Bachelor’s Degree,Exp_Senior
frozenset({'Bachelor’s Degree'}),frozenset({'Growth_Dec'}),0.20486666666666667,0.49546666666666667,0.10133333333333333,0.494630654083957,0.9983126764342513,1.0,-0.00017127111111112092,0.9983457394290619,-0.0021211415325854263,0.16917084028937118,-0.0016570016834890106,0.3495758221980603,Bachelor’s Degree,Growth_Dec
frozenset({'Bachelor’s Degree'}),frozenset({'Growth_Inc'}),0.20486666666666667,0.5045333333333333,0.10353333333333334,0.505369345916043,1.0016570016834891,1.0,0.00017127111111112092,1.0016901754385967,0.0020804819790451044,0.1708846830985916,0.0016873235657488782,0.3552877384971336,Bachelor’s Degree,Growth_Inc
